Iteration,Episode,Time of Training,Time of last episode,Reward,Average Action Prob
5,2,219.13210374,3.6342567549999103,-20.0,0.502469713487866
5,3,222.629250215,3.495852432999982,-21.0,0.502219074443657
5,4,227.75701636800005,5.07730854700003,-20.0,0.5027898398031855
5,5,232.87903682899997,5.071825436999916,-20.0,0.5029373612178684
5,6,236.298953239,3.419689143000028,-20.0,0.501662809870252
5,7,240.55930479700004,4.20952592499998,-21.0,0.5023101888750776
5,8,244.301218872,3.740507965000006,-21.0,0.5028001955030206
5,9,248.039496304,3.6871697519999316,-20.0,0.5026613741570959
6,0,262.60452252600004,5.693010036000032,-21.0,0.5047588111627421
6,1,267.606383819,5.001626241999929,-21.0,0.5067431863431073
6,2,272.656811055,4.997813472999951,-21.0,0.5077933833844918
6,3,277.657620755,5.000614610999946,-21.0,0.5065939926855586
6,4,282.663211623,5.005392615000005,-21.0,0.5063520718542501
6,5,287.6637886280001,5.000378316000024,-21.0,0.5068783252268221
6,6,291.35910159400004,3.69511898799999,-21.0,0.5063867438765406
6,7,295.5131765830001,4.1024198850000175,-20.0,0.505562658212769
6,8,298.83445996200004,3.2696877240000504,-21.0,0.5070340012149377
6,9,302.336814599,3.500954619999902,-21.0,0.5050915072827992
7,0,313.468376267,3.30282054099996,-21.0,0.5136105913677891
7,1,317.024909842,3.506604382999967,-21.0,0.5127742267591325
7,2,320.574695093,3.499478791999991,-21.0,0.5129289888055747
7,3,323.875424659,3.2506527989999086,-21.0,0.5121876722183621
7,4,327.37792529300003,3.501160286999948,-21.0,0.5109786362339884
7,5,330.652809201,3.2734808469999734,-21.0,0.5141141212825636
7,6,334.151706111,3.497571377999975,-21.0,0.5118877638476159
7,7,337.547372736,3.3943347199999607,-20.0,0.5121127655672715
7,8,341.77472539600006,4.226019662999988,-21.0,0.5135620670037323
7,9,345.030228755,3.2541110129999424,-21.0,0.5132474806340575
8,0,358.39975492800005,3.812948290999998,-21.0,0.5130700014129091
8,1,361.890754858,3.4895908599999075,-21.0,0.5125663418204806
8,2,365.62769339100004,3.735607195000057,-21.0,0.5144000593690993
8,3,369.12216963500003,3.493065234000028,-21.0,0.513086144356741
8,4,372.37704588700007,3.2534983049999937,-21.0,0.5132130669854871
8,5,375.62982092,3.251371580999944,-21.0,0.512066058158983
8,6,379.129696551,3.498599884999976,-21.0,0.5150559479276002
8,7,382.57706990900004,3.395286532,-20.0,0.5132633144461606
8,8,385.8841683780001,3.254448266000054,-21.0,0.5149159629024493
8,9,389.621928071,3.736384877999967,-21.0,0.5156217048802073
9,0,402.933216189,4.251205518000006,-21.0,0.5131823684405151
9,1,406.4754082250001,3.489306893000048,-21.0,0.51176234665095
9,2,409.981328237,3.504517213999975,-21.0,0.5129723392081409
9,3,413.86123443900004,3.8785995970000613,-20.0,0.5126930049053419
9,4,417.591429559,3.7287941089999777,-21.0,0.513753435728377
9,5,420.8490098390001,3.256219538000096,-21.0,0.5144048925015059
9,6,424.33929070900007,3.4889272679999976,-21.0,0.5147448463609855
9,7,428.373704409,3.981290620999971,-21.0,0.5134879917238313
9,8,432.01122697500006,3.636205755999981,-20.0,0.5118097242015508
9,9,435.267292293,3.254666432000022,-21.0,0.511217826760365
10,0,447.284710124,3.5360466370000267,-21.0,0.5163899620752886
10,1,450.782516532,3.4964673719999837,-21.0,0.5145700914254285
10,2,454.2812142970001,3.497371365000049,-21.0,0.5145805842804452
10,3,457.827386438,3.4922312459999603,-21.0,0.5131010564580812
10,4,461.08105208700005,3.2523190949999616,-21.0,0.5142323893124183
10,5,465.08250508300006,4.000037336999981,-19.0,0.5116358155053258
10,6,468.342090436,3.258163755999931,-21.0,0.5134861815653065
10,7,473.19006458200005,4.794133192999993,-19.0,0.5113001176914318
10,8,476.581952157,3.390476686999932,-20.0,0.5118412318903807
10,9,480.37282419800005,3.736082811000074,-21.0,0.5120482625705856
11,0,492.654686357,3.495271875999947,-21.0,0.5131401468510345
11,1,496.3383876010001,3.628820367000003,-20.0,0.5144580538337733
11,2,500.02923136,3.6360044349999043,-20.0,0.5122501466978577
11,3,505.70988999800005,5.679322109000054,-19.0,0.5127425323621851
11,4,509.48836871300006,3.723214987999995,-21.0,0.5139737567770734
11,5,513.2164008249999,3.72660783099991,-21.0,0.5148458378507615
11,6,517.144694162,3.873279598999943,-20.0,0.5143146959193953
11,7,520.44857602,3.2485820770000373,-21.0,0.512806925438887
11,8,523.846178642,3.3425483599999097,-21.0,0.5147516082529232
11,9,529.267811634,5.36662611099996,-21.0,0.5137200899422169
12,0,541.9482482420001,3.6760306740000033,-20.0,0.514855533029086
12,1,545.754513649,3.7515777889999526,-21.0,0.5129878068114886
12,2,551.5175819789999,5.708513406999941,-19.0,0.5114312856809267
12,3,555.5446109970001,4.026823319999949,-19.0,0.5122455843949683
12,4,560.210633789,4.611464611999963,-18.0,0.5143487638075015
12,5,564.6098929940001,4.344632381999986,-20.0,0.5118845586504781
12,6,568.2877492570001,3.6228891089999706,-20.0,0.5116774869532812
12,7,571.8410788470001,3.4980693029999657,-21.0,0.5128178356291212
12,8,576.15088489,4.254576140999916,-19.0,0.5115253392040646
12,9,579.702303774,3.4960123809999004,-21.0,0.5105713024340217
13,0,591.6665174970001,3.791729946000032,-21.0,0.5157442878396201
13,1,595.6475575520001,3.9796420049999597,-21.0,0.5163354870916953
13,2,598.908388926,3.2594149749999133,-21.0,0.516474502491177
13,3,603.4622193390001,4.498744977999991,-19.0,0.5159790157227592
13,4,607.255295902,3.737835625999992,-21.0,0.519635958449235
13,5,611.717437801,4.460816168000065,-21.0,0.51607579458257
13,6,615.523277943,3.7504129660001126,-21.0,0.5125265585821729
13,7,619.94721701,4.3684920820001025,-20.0,0.513167141805848
13,8,623.3494448459999,3.400894664999896,-20.0,0.5177196061470868
13,9,627.5563829390001,4.2054920160001075,-21.0,0.5131538810516546
14,0,641.8873930760001,4.908247727000116,-21.0,0.5195084450604736
14,1,646.751148926,4.807972729000085,-21.0,0.5216726694617664
14,2,650.6405791059999,3.888111563999928,-20.0,0.5173426464606657
14,3,654.3825228179999,3.7405540699999165,-21.0,0.517584840418578
14,4,658.2629973349999,3.879064705000019,-20.0,0.519027812387894
14,5,663.320568701,5.002119843999935,-19.0,0.5181665075350173
14,6,667.681729808,4.360968574000026,-20.0,0.5204181691346969
14,7,673.6530015660001,5.915980331000128,-20.0,0.5191673425482839
14,8,678.3485998619999,4.695382827000003,-21.0,0.5160716850699368
14,9,683.69504119,5.34625207299996,-21.0,0.518752977226085
15,0,696.4180675279999,3.300646207999989,-21.0,0.5213791568835889
15,1,700.434143681,3.9605219459999716,-21.0,0.5212844395486201
15,2,703.9333613179999,3.497870834999958,-21.0,0.5223679105976163
15,3,707.244455301,3.255745308000087,-21.0,0.5190489190184708
15,4,710.8754155869999,3.62965129600002,-20.0,0.5195907466934205
15,5,716.062986468,5.186171752000064,-20.0,0.5222914769618313
15,6,720.418526633,4.3553407360000165,-20.0,0.5248015287131687
15,7,724.215435656,3.741186326999923,-21.0,0.522966918653919
15,8,728.9257108259999,4.708911490999981,-21.0,0.52258259612165
15,9,733.473419035,4.492024589000039,-19.0,0.521987423128276
16,0,745.5605354510001,3.544101737000119,-21.0,0.5316749501552454
16,1,750.4482517019999,4.831902801999831,-20.0,0.5276551422942031
16,2,754.5647006930001,4.1150234090000595,-20.0,0.5255298648119773
16,3,757.8272423619999,3.2611062429998583,-21.0,0.5236316329839104
16,4,761.798304513,3.9696614189999764,-21.0,0.528918473344979
16,5,766.091906267,4.2380041630001415,-21.0,0.5288723991775697
16,6,769.653841196,3.506980481000028,-21.0,0.5274686136867031
16,7,772.97677993,3.268126302000155,-21.0,0.5282026725454312
16,8,777.573379639,4.59528681200004,-20.0,0.5280166241841359
16,9,780.8908949500001,3.262491991000161,-21.0,0.5284411540665364
17,0,793.059925321,3.679949439999973,-20.0,0.5274268926032899
17,1,796.6189140869999,3.504440453999905,-21.0,0.5281837999013422
17,2,800.777370839,4.103892050000013,-20.0,0.5260664734585824
17,3,805.2182773929999,4.4395634169998175,-21.0,0.5302660876843664
17,4,810.214283152,4.994576079000126,-17.0,0.5256045957588107
17,5,813.7145815849999,3.498942267999837,-21.0,0.5282758494639127
17,6,817.7451671449999,3.975984573000005,-21.0,0.5314414732009913
17,7,821.96742066,4.220854523000071,-21.0,0.5277654152905717
17,8,825.303032456,3.2811375979999866,-21.0,0.5268473095749899
17,9,828.8752870579999,3.5178330619999088,-21.0,0.5238670479443114
18,0,840.6597662259999,3.3027091439998912,-21.0,0.5319199090059485
18,1,844.8134660119999,4.098846497000068,-20.0,0.5262804712749801
18,2,849.33519028,4.466835775999925,-21.0,0.5324518605306103
18,3,853.682004877,4.345484952000106,-20.0,0.5295523904380732
18,4,857.463949319,3.7271947050001017,-21.0,0.5307176302392351
18,5,862.0931413129999,4.5745869200000016,-20.0,0.5297122665931262
18,6,866.130987539,3.983158345999982,-21.0,0.524975464596568
18,7,871.2695718739999,5.083828010999923,-20.0,0.5302440250100459
18,8,875.452743694,4.12832460300001,-20.0,0.5302358217213776
18,9,878.956379797,3.502301751999994,-21.0,0.5298743985184549
19,0,891.2611210729999,3.64847675399983,-20.0,0.529830067313745
19,1,895.6562347009999,4.339920936999988,-20.0,0.5298382507488522
19,2,899.221263448,3.509760930000084,-21.0,0.5311193832499737
19,3,903.384678938,4.108812919999991,-20.0,0.5338884409233653
19,4,908.090795843,4.651611223000145,-21.0,0.5350144402399768
19,5,914.1064907549999,6.015500043999964,-21.0,0.5374894478406425
19,6,919.990539739,5.883831848,-20.0,0.5334409777190268
19,7,924.6188385349999,4.628085557999839,-21.0,0.5279989520676398
19,8,928.561796878,3.8883060289999776,-20.0,0.531227784745614
19,9,932.444994191,3.8818039289999433,-20.0,0.5367103980611283
20,0,945.69142366,4.0087203300001875,-21.0,0.5361182041836912
20,1,950.2019351700001,4.456100629000048,-21.0,0.533385528703579
20,2,953.9882582370001,3.7314376710000943,-21.0,0.5334917195653247
20,3,957.6711589259999,3.6281163889998425,-20.0,0.534205438217698
20,4,961.535232192,3.8626769949999016,-20.0,0.5347050455666817
20,5,966.162014039,4.625432622000062,-18.0,0.5343400090980474
20,6,970.029322975,3.865942681999968,-20.0,0.5319960677702076
20,7,974.0020785879999,3.9714100529999996,-21.0,0.531649958257985
20,8,977.624677974,3.6211850330000743,-20.0,0.5387046500695806
20,9,981.9772584699999,4.3512328950000665,-20.0,0.5371890839652518
21,0,994.9149358760001,4.664441133000082,-18.0,0.5413101382048076
21,1,1001.687823645,6.718359151999948,-21.0,0.5427713246250022
21,2,1006.288497841,4.6004499390001,-21.0,0.5341500585584804
21,3,1010.834483372,4.490980193000041,-19.0,0.5420926794481014
21,4,1016.616819949,5.7278492850000475,-19.0,0.540302775634823
21,5,1021.960777361,5.34375283899999,-20.0,0.542567821386396
21,6,1026.463579259,4.502584881000075,-19.0,0.5384117573792662
21,7,1030.736481095,4.218616265000037,-21.0,0.5410483529208284
21,8,1035.2052003,4.467363795999972,-21.0,0.5445359026149683
21,9,1039.957835986,4.752426403000072,-19.0,0.5407950790908261
22,0,1051.850760842,3.3270932469999934,-21.0,0.5453088551373175
22,1,1055.7452157339999,3.8942883219999658,-20.0,0.5472722457581477
22,2,1060.200033914,4.453387393999947,-21.0,0.546236712170424
22,3,1064.245122035,3.991263493999895,-21.0,0.5445382576565412
22,4,1068.833241643,4.534324887000139,-17.0,0.5442751509566981
22,5,1073.093479185,4.258857324000019,-19.0,0.5437049043405089
22,6,1077.8219726089999,4.727092578999873,-19.0,0.5440141835841135
22,7,1081.804029343,3.980616801999986,-21.0,0.5459432282007823
22,8,1086.170156323,4.364776715999824,-20.0,0.5437470605141475
22,9,1091.777519181,5.605989584999861,-18.0,0.5463911683994463
23,0,1104.298440602,4.50737383600017,-21.0,0.5484447708212278
23,1,1108.22758208,3.8762030820000746,-20.0,0.5506469077090772
23,2,1112.103202682,3.87426710800014,-20.0,0.5552802138775778
23,3,1118.228728106,6.072050750000017,-18.0,0.5502666772682584
23,4,1121.734613931,3.5044941319999907,-21.0,0.5490554208325296
23,5,1125.833912891,4.046130745000028,-19.0,0.5517374500045626
23,6,1130.502605058,4.615624119999893,-20.0,0.5519493486169408
23,7,1135.403518651,4.848497347000148,-20.0,0.5545816379426665
23,8,1139.201229715,3.745149219000041,-21.0,0.55756982711914
23,9,1143.7273365209999,4.5247776839999005,-21.0,0.5535103376765232
24,0,1156.82269228,4.400767202999987,-20.0,0.5585349478156624
24,1,1161.168950676,4.344903842999884,-20.0,0.5545427419011406
24,2,1164.955545805,3.7344789389999278,-21.0,0.5561936727414528
24,3,1169.8750940969999,4.867199654999922,-18.0,0.5565406419752649
24,4,1175.1196661029999,5.243134378999912,-17.0,0.5530292635232827
24,5,1179.866683485,4.694912827000053,-21.0,0.5577424825447211
24,6,1183.18009131,3.2613896860000295,-21.0,0.5502101382878112
24,7,1186.921620812,3.7401995559998795,-21.0,0.5578959772016766
24,8,1191.974718676,5.000972519000015,-19.0,0.5549204920980012
24,9,1195.289111982,3.3141741269998874,-21.0,0.5547988492807879
25,0,1209.415191865,4.852603959000135,-18.0,0.5590322430747322
25,1,1213.568015099,4.100317299999915,-20.0,0.5622387353523616
25,2,1217.350305638,3.730057540999951,-21.0,0.5638473292406238
25,3,1221.07841777,3.726758251000092,-21.0,0.561264798824549
25,4,1226.369809546,5.239494381999975,-17.0,0.5602609960415613
25,5,1229.911562232,3.4898340610000105,-21.0,0.5550612734198436
25,6,1234.408907755,4.445569190000015,-21.0,0.563128731659717
25,7,1240.179291446,5.718369256999949,-17.0,0.5583089572651004
25,8,1245.2170496219999,4.985709122999879,-19.0,0.5616076389243316
25,9,1249.813481634,4.59622047400012,-20.0,0.5578745081051174
26,0,1263.830972386,4.853293924000127,-20.0,0.5720641816487679
26,1,1268.464107798,4.581600942000023,-20.0,0.5725500313242191
26,2,1272.968903813,4.453534174999959,-21.0,0.5733678191784664
26,3,1277.269190663,4.248738390999961,-19.0,0.5680143375740064
26,4,1281.011895741,3.7413269720000244,-21.0,0.5657166300762846
26,5,1285.507520692,4.4445510380001,-21.0,0.5676020424183872
26,6,1289.244795588,3.735941720000028,-21.0,0.5650209746232066
26,7,1292.743333631,3.497129857000118,-21.0,0.5564524736371035
26,8,1296.855700828,4.1110205190000215,-20.0,0.572617243567457
26,9,1301.141880396,4.235511252000151,-21.0,0.5627062152025714
27,0,1315.206201174,4.741442265999922,-21.0,0.5784553252504904
27,1,1319.559149217,4.351576566999938,-20.0,0.5710455484286693
27,2,1323.574495176,3.9651421470000514,-21.0,0.5722453740714822
27,3,1328.38327102,4.758716586999981,-17.0,0.5736188376885891
27,4,1334.359194999,5.925807323000072,-19.0,0.5745706763143316
27,5,1339.012368668,4.603168554999911,-20.0,0.5726935305686093
27,6,1343.277001532,4.263248906999934,-19.0,0.5700661116184629
27,7,1346.782988203,3.5046200990000216,-21.0,0.5767369336032353
27,8,1352.000615721,5.2162662760001695,-19.0,0.5679735194532866
27,9,1356.27523286,4.224777020999909,-21.0,0.5777192697135162
28,0,1368.607457048,3.9379621450000286,-20.0,0.5717533214672448
28,1,1373.326600834,4.717775384999868,-21.0,0.5750828550075402
28,2,1378.7214548279999,5.393488837999939,-21.0,0.5801709654948518
28,3,1382.927308923,4.204406519000031,-21.0,0.5781022470896997
28,4,1387.793185188,4.864520680000169,-18.0,0.5795356787460745
28,5,1391.106107567,3.2633477480001147,-21.0,0.5855277878304636
28,6,1396.554957948,5.447503497000071,-19.0,0.5802983796317334
28,7,1401.064531676,4.508190802999934,-19.0,0.5747254285822019
28,8,1405.909503574,4.843588200999875,-20.0,0.5762505276748262
28,9,1410.6601649039999,4.749280664000025,-19.0,0.573028002408869
29,0,1423.966369728,4.724902522000093,-21.0,0.5835835686083851
29,1,1428.18295281,4.215220119999913,-21.0,0.5766554700303211
29,2,1431.9277723339999,3.7434721359998093,-21.0,0.5780833767142234
29,3,1436.094420129,4.116164122999862,-20.0,0.5803544625886896
29,4,1442.612828097,6.517051939999874,-20.0,0.5859808319850314
29,5,1446.5377061,3.8745019279999724,-20.0,0.570236154315496
29,6,1450.237121988,3.648809981999875,-20.0,0.5732518666943001
29,7,1455.676478556,5.388643358999843,-16.0,0.5799697584666116
29,8,1460.922318078,5.2444465210001,-19.0,0.5780811380676875
29,9,1465.268957966,4.34642574999998,-20.0,0.5764410486061979
30,0,1479.865587183,6.0696597809999275,-21.0,0.5824779569153962
30,1,1485.230803336,5.3650008199999775,-21.0,0.5847207210171893
30,2,1490.591873242,5.360860553000066,-19.0,0.5805432910209433
30,3,1495.293468739,4.701368899000045,-21.0,0.5831903320782652
30,4,1500.716281616,5.373174277000089,-16.0,0.5880875155363265
30,5,1505.454181761,4.688380552999888,-21.0,0.5867299218834842
30,6,1510.217981366,4.714391179000131,-21.0,0.5792947322056544
30,7,1514.507587689,4.240436257000056,-21.0,0.5883782667476565
30,8,1518.7855087789999,4.276501222999968,-19.0,0.5748143489848729
30,9,1523.536849928,4.749919971000054,-19.0,0.5841476014218369
31,0,1538.3030107739999,4.857036580999875,-20.0,0.5922067009781925
31,1,1542.744205835,4.391688871000042,-18.0,0.5892752899233218
31,2,1546.307668922,3.513727925000012,-21.0,0.5905437837039492
31,3,1553.314871593,6.957784251000021,-19.0,0.5849237075762912
31,4,1556.576994662,3.2607589410001765,-21.0,0.59642007330532
31,5,1560.837056121,4.210455671999853,-21.0,0.5875353278121762
31,6,1565.222226609,4.3838129160001245,-18.0,0.5801862118665142
31,7,1569.1398346859999,3.8677413779998915,-20.0,0.573955764195205
31,8,1573.358529956,4.2172599069999706,-21.0,0.5951089546349873
31,9,1577.589614767,4.229703556000004,-21.0,0.5891061532097696
32,0,1591.860614078,5.266199201000063,-19.0,0.5900130420831581
32,1,1597.251164225,5.341075118999925,-18.0,0.5891721186692295
32,2,1601.596477719,4.345089848000043,-20.0,0.5854951519028765
32,3,1605.521946871,3.8761515099999997,-20.0,0.586006784583954
32,4,1610.260184132,4.736913049999885,-19.0,0.588241158559221
32,5,1615.891519803,5.581448444999978,-18.0,0.594565708742685
32,6,1620.497262283,4.6043606880000425,-20.0,0.5860582579285464
32,7,1625.60411535,5.105463697999994,-18.0,0.5940867312092465
32,8,1629.6585743609999,4.004341302999819,-21.0,0.5814590225194461
32,9,1634.6641048410002,4.9553276870001355,-19.0,0.5923826688141295
33,0,1648.296501846,4.718474091000189,-20.0,0.5954581755691426
33,1,1653.1144187109999,4.817723778000072,-19.0,0.5974559743418936
33,2,1657.7404413999998,4.62459606099992,-18.0,0.5878887021480184
33,3,1662.49332194,4.751476505000028,-19.0,0.5990966003605929
33,4,1667.1643393589998,4.620080623999911,-18.0,0.5888198225947943
33,5,1671.281036808,4.115270909000174,-20.0,0.5864956428914097
33,6,1675.070443704,3.7379863959999966,-21.0,0.5913805423586836
33,7,1679.2871436249998,4.216509581999617,-21.0,0.5975702645062289
33,8,1683.387788047,4.099198962000173,-20.0,0.5876416094782176
33,9,1687.36480307,3.975625976000174,-21.0,0.592059991837805
34,0,1701.783289634,5.54220635899992,-16.0,0.5961032943756759
34,1,1706.2242510299998,4.440755020999859,-20.0,0.6019271620157983
34,2,1710.67916968,4.403327533000265,-20.0,0.6007993287736374
34,3,1714.2264876079998,3.4960400999998456,-21.0,0.5964635790741376
34,4,1719.1419050959998,4.86403740500009,-18.0,0.6027519401334497
34,5,1723.914428941,4.7211866050001845,-19.0,0.5944323032753194
34,6,1728.8875025910002,4.9716980830003195,-19.0,0.5979755791622274
34,7,1733.7021491340001,4.762830180000037,-19.0,0.6031824305571168
34,8,1738.5740302559998,4.87045292799985,-18.0,0.5920927436634671
34,9,1742.8348828819999,4.259438028999739,-19.0,0.5975564372236299
35,0,1755.6458391810002,3.9135908850003034,-20.0,0.5922577099542289
35,1,1760.147577838,4.4494832999998835,-21.0,0.6112506378595618
35,2,1764.6394298559999,4.439690534999954,-21.0,0.6029601813794838
35,3,1769.3720802449998,4.731217992999973,-19.0,0.5997892929882682
35,4,1774.2021812540002,4.828660345000117,-20.0,0.6057116233384353
35,5,1779.5455124310001,5.341890695000075,-18.0,0.6049580567149335
35,6,1784.235484938,4.688523990999784,-21.0,0.6057675139585835
35,7,1789.8808995640002,5.644056038000144,-21.0,0.6035352287094156
35,8,1794.2390530879998,4.35674866599993,-20.0,0.6121147704093681
35,9,1799.1567371749998,4.865052850999746,-18.0,0.598237294725262
36,0,1811.883141201,4.393667919000109,-20.0,0.595145961110334
36,1,1816.0469093870001,4.111169889000394,-20.0,0.5996870975646117
36,2,1821.176783585,5.077051518000189,-20.0,0.6068324130532295
36,3,1825.2933726370002,4.11637412600021,-20.0,0.5955396606937154
36,4,1831.1293183970001,5.834522881000339,-18.0,0.6049531217922681
36,5,1836.6042329420002,5.421478348000164,-21.0,0.606835025367767
36,6,1841.6834486029998,5.078999893999935,-20.0,0.6067493608759768
36,7,1845.91603511,4.232371353999952,-20.0,0.6015463199846599
36,8,1853.082007091,7.164640539000175,-19.0,0.6072343147610022
36,9,1857.831262004,4.696159169000111,-21.0,0.5986708203089763
37,0,1873.766787724,5.525391888000286,-17.0,0.6071486048305293
37,1,1878.7368233729999,4.9167294260000745,-20.0,0.6124093507300656
37,2,1883.253851722,4.463282282999899,-21.0,0.6037063483916804
37,3,1886.806077539,3.49839158199984,-21.0,0.6118997911905777
37,4,1893.149738439,6.3423257260001265,-16.0,0.6064922617922087
37,5,1898.2508058970002,5.099648147000153,-18.0,0.6067993769428301
37,6,1902.7579797120002,4.506955046000257,-19.0,0.6100961612930328
37,7,1907.273937518,4.5145171179997305,-19.0,0.605306732469534
37,8,1913.7155124709998,6.440198998999676,-17.0,0.6143998549184552
37,9,1918.644348805,4.874709878999965,-18.0,0.6046181805799296
38,0,1933.2034100679998,4.489938105999954,-21.0,0.6140080513482205
38,1,1938.0973763030001,4.83991026800004,-20.0,0.6138011726198546
38,2,1942.7958176010002,4.697023882000394,-21.0,0.6148884145104756
38,3,1947.5497062489999,4.700173936999818,-21.0,0.6075342271461331
38,4,1951.7093299150001,4.105438264999975,-20.0,0.6073996500372099
38,5,1957.1984161740002,5.435026900000139,-19.0,0.6132552544682774
38,6,1961.728249285,4.475529457999983,-21.0,0.6200737650053301
38,7,1966.574333651,4.79227427800015,-20.0,0.6088731810538622
38,8,1971.250323273,4.622208448000038,-20.0,0.6089449761944841
38,9,1977.265209153,5.960674256999937,-19.0,0.6154611326652235
39,0,1993.438646173,7.268944812999962,-18.0,0.6166344669255773
39,1,1998.426516392,4.933780349999779,-21.0,0.6122578652568144
39,2,2002.823595074,4.343376497000008,-20.0,0.6116318991152045
39,3,2007.889486866,5.0644824080000035,-20.0,0.6193685044673776
39,4,2013.137774877,5.248067859999992,-17.0,0.608075759237451
39,5,2019.090806232,5.95281741000008,-17.0,0.6210665095938805
39,6,2023.4673294959998,4.3751418990000275,-20.0,0.6020535055379964
39,7,2027.8523484419998,4.384822286999679,-20.0,0.6073228293014807
39,8,2032.7772946609998,4.871527448000052,-20.0,0.6128041760290778
39,9,2037.429512703,4.650797298999805,-18.0,0.6110018408687647
40,0,2053.737501601,5.991940784000235,-21.0,0.6146237428230253
40,1,2058.383241636,4.593429995999941,-20.0,0.6142611520625595
40,2,2063.914557087,5.479251105000003,-17.0,0.6132101669152843
40,3,2067.649397962,3.733452257999943,-21.0,0.6209090974773206
40,4,2072.889299343,5.187957961999928,-21.0,0.6221347647679151
40,5,2077.224387782,4.333701652999935,-20.0,0.6167444205977471
40,6,2083.263298772,6.037531030000082,-20.0,0.6206975490844848
40,7,2088.007394037,4.742694037999627,-19.0,0.6193286006966271
40,8,2092.414863022,4.406098912000289,-18.0,0.6151721101443219
40,9,2097.106888225,4.641285416000301,-18.0,0.6184233957736954
41,0,2111.397733437,4.8576483860001645,-19.0,0.6262895577458595
41,1,2119.683981427,8.286054295000213,-14.0,0.6275414773710565
41,2,2124.4157350689998,4.730306457999632,-19.0,0.6205801264414825
41,3,2128.533726669,4.116559453999798,-20.0,0.6153411729103185
41,4,2134.017127881,5.482043871999849,-17.0,0.6185324516543397
41,5,2138.7685967419998,4.751236085999608,-19.0,0.6267342591316529
