Iteration,Episode,Time of Training,Time of last episode,Reward,Average Action Prob
21,0,924.3691656139999,3.1867357779999566,-21.0,0.5512955586381811
21,1,927.279598441,2.8905782009999257,-21.0,0.5512074246636401
21,2,930.5190158379999,3.219566771000018,-20.0,0.5550359093436537
21,3,934.399041379,3.860062561999939,-20.0,0.5518187413109196
21,4,937.3099450539999,2.8908770240000194,-21.0,0.5548706057965213
21,5,941.2985746009999,3.96867046400007,-19.0,0.5517164061936
21,6,945.72371232,4.405144154000027,-19.0,0.5534479372247876
21,7,949.4021894269999,3.6585010569999667,-20.0,0.5524931893656019
21,8,953.618206552,4.196011247000115,-21.0,0.5533152403252545
21,9,956.7364053189999,3.098190746,-21.0,0.55550341488587
22,0,969.1507139309999,3.807953901000019,-18.0,0.5567381894678834
22,1,972.1403893849999,2.969512983999948,-21.0,0.5522299632204575
22,2,976.105994902,3.947119860000157,-20.0,0.5582399168990281
22,3,980.5242475279999,4.401376968000022,-20.0,0.5554178549235576
22,4,985.9357901239998,5.394700172999819,-17.0,0.5583565586383119
22,5,989.279026468,3.326330010999982,-21.0,0.5620464381126185
22,6,993.292771013,3.9968655840000338,-19.0,0.5585645914906513
22,7,996.213654077,2.903914977000113,-21.0,0.5551979131207375
22,8,999.5563907979999,3.325705383000013,-21.0,0.5591161127062416
22,9,1002.8839052989999,3.310477118000108,-21.0,0.5573849914703892
23,0,1016.132500745,4.204772749000085,-20.0,0.5593133878002193
23,1,1020.331688947,4.182171953000079,-21.0,0.5564501521425473
23,2,1023.861497034,3.5128373899999588,-21.0,0.5578801514958196
23,3,1028.0689747489998,4.1905496099998345,-19.0,0.5624663176147509
23,4,1030.9740733049998,2.8881119729999227,-21.0,0.5551354788657441
23,5,1034.8624255,3.8713257219999377,-20.0,0.5575732483346436
23,6,1038.2010149609998,3.3215468219998456,-21.0,0.5575457033639613
23,7,1041.5549614289998,3.3369093709998197,-21.0,0.5534592759465335
23,8,1044.69451784,3.12257402299997,-21.0,0.5583095030048809
23,9,1048.7086449009998,3.9971859649999715,-19.0,0.5584452133764871
24,0,1062.19188439,4.538340077000157,-18.0,0.5614113404303529
24,1,1065.3027876649999,3.093917455999872,-21.0,0.5569316689335906
24,2,1068.418982403,3.099224531000118,-21.0,0.5586566318972752
24,3,1073.080533821,4.644688979000193,-17.0,0.5595543046240558
24,4,1076.75327709,3.6558216800001446,-20.0,0.5641718469005335
24,5,1081.1432968909999,4.373094026999979,-21.0,0.5558515177115821
24,6,1085.579100384,4.418874574000029,-19.0,0.5546390222915702
24,7,1088.822106446,3.2260692130000734,-20.0,0.5653915229306885
24,8,1092.166696598,3.3276928840000437,-21.0,0.5610573979961888
24,9,1095.502356519,3.31875836800009,-21.0,0.5573631109978111
25,0,1108.3982576409999,4.380878679000034,-21.0,0.5653809813657998
25,1,1111.3039088159999,2.8887362319999283,-21.0,0.5616300939672708
25,2,1115.29787431,3.97706676100006,-19.0,0.5660477736755674
25,3,1118.6326973369999,3.3179200439999477,-21.0,0.5570045129668375
25,4,1122.393498128,3.7438949749998756,-21.0,0.5616324003209773
25,5,1126.959745917,4.549332990000039,-18.0,0.5637262477437641
25,6,1129.660755696,2.6840872600000694,-21.0,0.5690476061722644
25,7,1132.571675187,2.8940057580000484,-21.0,0.5605740619854983
25,8,1136.363130815,3.774555638000038,-19.0,0.5628124280785058
25,9,1140.580408891,4.200299437000012,-19.0,0.5602186031350022
26,0,1156.333513444,6.497147969000025,-18.0,0.5602101244665862
26,1,1160.241826046,3.887694877000058,-21.0,0.5648965216457507
26,2,1164.1200902179999,3.857956933999958,-20.0,0.5623749162057562
26,3,1167.6567685989999,3.5162713009999607,-21.0,0.5594440225420884
26,4,1171.112209227,3.43508378599995,-20.0,0.5593774189646825
26,5,1174.663285426,3.5307568579999042,-21.0,0.5563929739489663
26,6,1179.4023454389999,4.718751899999916,-20.0,0.5636006850529467
26,7,1182.116428647,2.6937627950001115,-21.0,0.559371139176424
26,8,1186.1254165409998,3.9886851589999424,-19.0,0.5688244342776032
26,9,1189.918503486,3.772733469000059,-19.0,0.5605950847278516
27,0,1203.515533115,4.29406515200003,-20.0,0.5616861296082716
27,1,1207.2730524249998,3.737136504999853,-21.0,0.5606596200066438
27,2,1211.262668197,3.97090634600022,-19.0,0.5606209904569771
27,3,1214.377249294,3.09752636799999,-21.0,0.5598682206844683
27,4,1217.917963566,3.523690029000136,-21.0,0.5644830983833399
27,5,1221.670745248,3.735784642999988,-21.0,0.5638343287619615
27,6,1225.8532560869999,4.165548552000018,-21.0,0.5570807612075472
27,7,1230.1524696269998,4.2822453059998224,-20.0,0.5646669306158775
27,8,1233.611010546,3.4416145090001464,-20.0,0.5581335964436004
27,9,1236.960562619,3.332669454000097,-21.0,0.5621629069739247
28,0,1250.3699203009999,4.768163575000017,-19.0,0.5597433085901005
28,1,1253.5592126729998,3.172313710999788,-21.0,0.5621640729692625
28,2,1257.0865128829998,3.5103728969997974,-20.0,0.5553271776285288
28,3,1260.831592469,3.7282679400000234,-20.0,0.5576782679317199
28,4,1264.951126968,4.102704793999919,-20.0,0.561826230268191
28,5,1269.125410458,4.157568771000115,-21.0,0.5673994647565143
28,6,1273.217745171,4.075609515999986,-20.0,0.5576795202515133
28,7,1276.774099385,3.5397340800000165,-21.0,0.5505973724399019
28,8,1280.023103255,3.2324286250000114,-20.0,0.5612450089783838
28,9,1283.822694474,3.783084284000097,-19.0,0.5538359246905573
29,0,1297.368053613,3.9250825120000172,-20.0,0.5628927745566296
29,1,1301.116022083,3.7314481930000056,-21.0,0.5626118953198223
29,2,1305.209728903,4.0771777280001515,-20.0,0.5648644302739483
29,3,1309.378442143,4.152192324999987,-21.0,0.5628458948829506
29,4,1313.5446707899998,4.149703097999918,-21.0,0.5664501574717941
29,5,1316.453227316,2.892066042000124,-21.0,0.5575798205958987
29,6,1320.5487836139998,4.079177661999893,-20.0,0.565119558557698
29,7,1324.427828598,3.862694448999946,-20.0,0.5616908628331799
29,8,1328.642170958,4.198064588000079,-19.0,0.5688546630669
29,9,1332.311894296,3.6534065400001055,-20.0,0.5635030039817446
30,0,1346.1874788599998,4.505994672999805,-19.0,0.5695859487851692
30,1,1349.936982921,3.733033381000041,-21.0,0.5765501550079007
30,2,1354.317886007,4.364455126999928,-21.0,0.5704737730418409
30,3,1358.33923631,4.00495981600011,-19.0,0.5670768600430643
30,4,1362.132422618,3.7768179669999427,-19.0,0.57757032262092
30,5,1366.3563750859998,4.207568912999932,-19.0,0.5697897471185008
30,6,1370.1441562139998,3.7714430629998787,-21.0,0.5669291384435071
30,7,1373.906823821,3.7463288320000174,-21.0,0.5743276620795689
30,8,1376.823144948,2.900061295000114,-21.0,0.560653494409088
30,9,1381.6052365419998,4.765948793000007,-18.0,0.5690589342317804
31,0,1393.9683158349999,3.8060231590000058,-19.0,0.5723695624277992
31,1,1398.598545734,4.61061225200001,-19.0,0.571505021006067
31,2,1402.128875016,3.5107779170000413,-21.0,0.571642415880029
31,3,1406.674264713,4.525854817999971,-18.0,0.5695942937076893
31,4,1410.8791081269999,4.185337493999896,-19.0,0.5721960030348044
31,5,1414.448552691,3.54993304300001,-19.0,0.5691176377231333
31,6,1418.8443874929999,4.3763508199999706,-21.0,0.5727844677337581
31,7,1422.389941448,3.5260874749999402,-21.0,0.5691641754138415
31,8,1426.36338029,3.954087669000046,-21.0,0.5758426382657605
31,9,1430.368002862,3.985299366999925,-19.0,0.5712332559608474
32,0,1443.733322158,3.490538486000105,-20.0,0.5677039380978937
32,1,1446.861308027,3.10870408400001,-21.0,0.5677897731554111
32,2,1450.410241538,3.5313188480001827,-21.0,0.5746207790578998
32,3,1454.280949256,3.854751662000126,-20.0,0.5695048008170864
32,4,1458.2469152869999,3.950050853999983,-21.0,0.5736906793098963
32,5,1462.433668231,4.170807129999957,-21.0,0.5780306777148861
32,6,1466.653117855,4.203561141999899,-19.0,0.576429878291198
32,7,1470.433290966,3.7642813300001308,-19.0,0.5726537652423022
32,8,1474.526601086,4.077498099000195,-20.0,0.5657719857445851
32,9,1478.534134109,3.9917166669999915,-19.0,0.5716122112790787
33,0,1491.82480691,4.640030776999993,-20.0,0.5735740600322805
33,1,1496.22406244,4.3833694659999765,-20.0,0.575210664933576
33,2,1499.846817892,3.606890981000106,-21.0,0.5816744135723327
33,3,1503.604734238,3.7420911950000573,-20.0,0.5788657568195075
33,4,1507.916000433,4.295481138000014,-19.0,0.5817727694606384
33,5,1511.4311312559998,3.499355365999918,-20.0,0.576694270431767
33,6,1515.231823186,3.784908568999981,-19.0,0.5822819115915294
33,7,1520.243962026,4.996270846000016,-16.0,0.5828305376397611
33,8,1524.570460254,4.310560434000081,-20.0,0.5770762478873733
33,9,1528.459272195,3.872872045000122,-20.0,0.5801141921468969
34,0,1542.684864114,4.590177388000029,-21.0,0.5748450188895059
34,1,1547.082598385,4.381753776000096,-21.0,0.5702677563212385
34,2,1551.486955305,4.388384737000024,-19.0,0.5796545062662537
34,3,1555.068068971,3.565113571999973,-19.0,0.5757259119573498
34,4,1559.0665108009998,3.982469931999958,-19.0,0.5788032533535225
34,5,1562.943251367,3.8608036260000063,-20.0,0.580403961391274
34,6,1566.5183582089999,3.559159507000004,-19.0,0.5762914548367701
34,7,1570.29947783,3.7651179909998973,-19.0,0.5732556997346373
34,8,1575.230249305,4.9147463290000815,-20.0,0.5790572051418464
34,9,1578.9016943949998,3.6553618709999682,-20.0,0.5818377266311425
35,0,1592.0895688639998,3.800072372999921,-21.0,0.5778992612213698
35,1,1595.2140428819998,3.1084255009998287,-21.0,0.5806081528165036
35,2,1598.5399917559998,3.309955918000014,-21.0,0.5724800781167302
35,3,1602.3020945659998,3.7461761969998406,-21.0,0.5789519526932815
35,4,1606.7245270889998,4.406485565999901,-19.0,0.5874940446170442
35,5,1611.4735837189999,4.733004324999911,-20.0,0.5804448659975102
35,6,1614.7184279619999,3.228779673999952,-20.0,0.569647180549547
35,7,1619.398581153,4.664078847999917,-17.0,0.5742754045691131
35,8,1623.069399238,3.6546513000000687,-20.0,0.5712673045259509
35,9,1626.317889143,3.232310021000103,-20.0,0.5719429610165013
36,0,1639.919009212,4.436429112000042,-19.0,0.5761022685864908
36,1,1644.128575597,4.190045775000044,-19.0,0.5795626982771571
36,2,1647.378610713,3.2306091450000167,-20.0,0.5704054442935672
36,3,1650.836489715,3.4384666430000834,-20.0,0.5791090801861513
36,4,1653.7541662229999,2.8982599429998572,-21.0,0.5646557537997051
36,5,1657.9382982089999,4.1647314309998364,-21.0,0.5796344349974324
36,6,1661.390581398,3.432879709999952,-20.0,0.5795553845640077
36,7,1664.7326753359998,3.3226878659997965,-21.0,0.5795966708391449
36,8,1668.714579748,3.9624969310000324,-21.0,0.5814612805503938
36,9,1672.7163375349999,3.9823101179999867,-21.0,0.5789924403660791
37,0,1685.644898714,3.479829163999966,-20.0,0.5722446727137219
37,1,1688.8847059519999,3.2204147279999233,-20.0,0.5734170850675527
37,2,1693.040293399,4.137879001999863,-21.0,0.5796071066689439
37,3,1696.483688151,3.427307169000187,-20.0,0.5704502036990362
37,4,1700.029806969,3.5299938200000724,-21.0,0.5753357190292543
37,5,1703.2723920619999,3.2264057909999337,-20.0,0.5664672095252543
37,6,1706.512916964,3.22433880199992,-20.0,0.5691593259690506
37,7,1709.979676278,3.450709004999908,-20.0,0.5801544853120761
37,8,1713.5258228169998,3.530099100999905,-21.0,0.57062290129864
37,9,1717.28490603,3.742990616000043,-21.0,0.5767926570036811
38,0,1730.524804989,3.8954671409999264,-20.0,0.583439698089783
38,1,1733.968977687,3.4280628940000497,-20.0,0.5786184036274028
38,2,1738.185885781,4.200774997000053,-19.0,0.5864358334938022
38,3,1742.689878793,4.487850294000054,-20.0,0.5816213164562892
38,4,1747.3193996339999,4.6133891119998225,-19.0,0.580207158944867
38,5,1751.867533822,4.531966121000096,-18.0,0.5900882983132144
38,6,1755.438756006,3.555049901000075,-19.0,0.5737017622124725
38,7,1759.1065249619999,3.651628338999899,-20.0,0.574286081197657
38,8,1762.7720466199999,3.6493714209998416,-20.0,0.5815705531739622
38,9,1767.1870803059999,4.398908842999845,-19.0,0.5844287087568466
39,0,1779.2448576489999,3.3533377649998783,-21.0,0.5778516192202283
39,1,1782.367331389,3.1061999280000236,-21.0,0.5793597696083083
39,2,1786.020009112,3.636504113000001,-20.0,0.5745141658524027
39,3,1790.202225309,4.166051474999904,-21.0,0.5874348551935284
39,4,1793.953856482,3.7354462130001593,-21.0,0.5903803799851792
39,5,1798.0725669669998,4.1025254829999085,-18.0,0.5851116432328844
39,6,1802.361177628,4.2723216009999305,-20.0,0.5840875293102454
39,7,1805.282695694,2.905283384000086,-21.0,0.5763320600553066
39,8,1809.5915254469999,4.292605773999867,-20.0,0.5791545529288517
39,9,1812.508026946,2.900274479000018,-21.0,0.5790964813294902
40,0,1826.117999872,4.543647098000065,-20.0,0.5945930125270003
40,1,1830.4546844709998,4.320454316999985,-18.0,0.5859376952563994
40,2,1834.105213933,3.6342322010000316,-20.0,0.5841807353681246
40,3,1837.878929757,3.7574513080000997,-19.0,0.593048248593442
40,4,1842.644691115,4.74950421099993,-18.0,0.5910858365736467
40,5,1846.775041124,4.114080177000005,-18.0,0.5895227486256136
40,6,1850.445099291,3.653768017999937,-20.0,0.5996627081839453
40,7,1855.1149174710001,4.653436658000373,-19.0,0.5988116386810409
40,8,1859.0132429049997,3.8819280869997783,-20.0,0.5848316304776197
40,9,1863.3282753279998,4.298641490999671,-20.0,0.5930783079234087
41,0,1877.5784291909997,5.4607693899997685,-20.0,0.5994074953095013
41,1,1881.7578348509999,4.159590769999795,-21.0,0.593773942390926
41,2,1886.4836856649997,4.7061078809997525,-20.0,0.5946267724893994
