Iteration,Episode,Time of Training,Time of last episode,Reward,Average Action Prob
13,6,771.3720893000718,4.758159043965861,-20.0,0.5358627890251217
13,7,777.7742890471127,6.4020094010047615,-20.0,0.5362556262184224
13,8,783.4559735369403,5.6814567828550935,-21.0,0.5352543730855084
13,9,788.0351165360771,4.57891788193956,-21.0,0.5374798360882441
14,0,807.5751413619146,5.6993441979866475,-21.0,0.5438967188984418
14,1,811.6145032669883,4.039154508849606,-21.0,0.5411202405933375
14,2,816.1906011039391,4.575929606799036,-21.0,0.5390474937601193
14,3,821.5634633849841,5.372679241932929,-21.0,0.5396402906437682
14,4,825.5920284250751,4.028370762942359,-21.0,0.5397066532684768
14,5,830.9138891000766,5.321682455949485,-21.0,0.5367533842492722
14,6,835.3917981190607,4.4777060761116445,-20.0,0.5434586919330252
14,7,839.730150779942,4.338160526007414,-21.0,0.5365992565104469
14,8,844.1932079771068,4.4628679130692035,-20.0,0.5351331676707017
14,9,848.3923242420424,4.198932100087404,-20.0,0.5411808830793383
15,0,867.4733193179127,5.485438481904566,-21.0,0.5344137572494613
15,1,871.5194387850352,4.0459194290451705,-21.0,0.5391257268785419
15,2,876.2777992310002,4.758183347992599,-20.0,0.5412388804198025
15,3,880.3250617200974,4.047077261144295,-21.0,0.54045550148656
15,4,885.1198079260066,4.794579029083252,-20.0,0.5363545244165134
15,5,889.7243102770299,4.604318262077868,-20.0,0.5420178476243398
15,6,894.0953930329997,4.370897518005222,-20.0,0.5370402297380823
15,7,897.9391322599258,3.8435065338853747,-21.0,0.5401507394707047
15,8,902.2529726701323,4.31367049808614,-21.0,0.539084272187144
15,9,906.0339911531191,3.7808384019881487,-21.0,0.541036529439384
16,0,923.8885493190028,4.4918838299345225,-20.0,0.5420898094065706
16,1,930.1625354799908,6.27380133792758,-20.0,0.5425941926053998
16,2,934.4746276850346,4.311876086052507,-21.0,0.5482190211324185
16,3,938.2341974871233,3.7593873280566186,-21.0,0.5416066174969547
16,4,942.6937383660115,4.459365162067115,-20.0,0.5402320640356025
16,5,947.8739512041211,5.180022094165906,-19.0,0.5420593176450994
16,6,951.9017227140721,4.0275695661548525,-21.0,0.5454919422496837
16,7,955.6806801680941,3.7787751860450953,-21.0,0.5403669072220156
16,8,959.4342670489568,3.7534030580427498,-21.0,0.5452363829928658
16,9,966.2604286810383,6.825968644116074,-19.0,0.5440269254001283
17,0,982.9623753360938,3.742562442086637,-21.0,0.5453557171768427
17,1,987.1311093440745,4.168555665994063,-20.0,0.5447308813700682
17,2,992.0340635830071,4.90278872102499,-19.0,0.5477331896867181
17,3,996.3438978961203,4.309645981993526,-21.0,0.548912218382019
17,4,1000.1336081800982,3.789529544999823,-21.0,0.5449494882735415
17,5,1003.8801291910931,3.746346244122833,-21.0,0.545519502177943
17,6,1009.3188174210954,5.438516159076244,-19.0,0.5406416874316572
17,7,1013.6487544849515,4.329733149847016,-21.0,0.5428625675569335
17,8,1019.1128363830503,5.463898699032143,-21.0,0.5465169874857329
17,9,1024.9554085070267,5.842360679060221,-20.0,0.5475669991338947
18,0,1043.4867519300897,5.414538671029732,-21.0,0.547738731973828
18,1,1047.951322609093,4.464374226983637,-20.0,0.5466570491991737
18,2,1052.8585775990505,4.90706656104885,-21.0,0.5500993576029973
18,3,1058.1311110919341,5.272345897974446,-20.0,0.5501767297992152
18,4,1063.7778590579983,5.646540669025853,-21.0,0.5524440634646173
18,5,1070.3085270831361,6.530457366025075,-19.0,0.5544936028901177
18,6,1075.599409051938,5.290596303995699,-20.0,0.5499567145220317
18,7,1079.6479313320015,4.048313193023205,-21.0,0.5487303657046819
18,8,1084.386555918958,4.73844920983538,-20.0,0.5559205894121984
18,9,1089.5364278960042,5.14961513900198,-21.0,0.5516832247070684
19,0,1107.00497924909,4.225596958072856,-20.0,0.5488025321383175
19,1,1110.7954207360744,3.790264399955049,-21.0,0.5489255515430077
19,2,1116.1784729941282,5.382873577997088,-21.0,0.5549128727758111
19,3,1122.0974841141142,5.918805527035147,-21.0,0.5543663509321446
19,4,1126.664869131986,4.567185842897743,-21.0,0.5503219933569978
19,5,1132.1048122111242,5.439757990185171,-19.0,0.5510757239340613
19,6,1137.1624719500542,5.057454450055957,-20.0,0.5572125180110541
19,7,1141.857018379029,4.69434110308066,-20.0,0.5490444711419717
19,8,1147.6649389779195,5.807731198845431,-21.0,0.5571070056033274
19,9,1151.7644512869883,4.099297198001295,-21.0,0.5515266823439071
20,0,1170.6438536080532,4.8167616641148925,-21.0,0.5565321740640543
20,1,1176.885799772106,6.241765393177047,-21.0,0.5617952886818968
20,2,1182.6961582200602,5.810145708033815,-20.0,0.5600020451325411
20,3,1186.7304566430394,4.034093338996172,-21.0,0.5574187794784452
20,4,1192.1351803480648,5.404553795000538,-21.0,0.5588985882263718
20,5,1197.5300256430637,5.39463422796689,-21.0,0.5566624481517293
20,6,1201.7340780289378,4.2038377749267966,-20.0,0.5566192399928359
20,7,1208.0595159621444,6.32525259302929,-19.0,0.5571751105167188
20,8,1215.0509846899658,6.9912354298867285,-20.0,0.5582822022431551
20,9,1222.556472874945,7.5052281769458205,-17.0,0.55831614806299
21,0,1241.2866576900706,4.590565273072571,-21.0,0.5613299570004664
21,1,1245.0421021310613,3.7552575420122594,-21.0,0.5525881015171198
21,2,1249.938325545052,4.8960365960374475,-21.0,0.5607903022371498
21,3,1254.3945617850404,4.456044930033386,-20.0,0.5525340884524694
21,4,1260.7972418051213,6.40249768900685,-18.0,0.5576263513678414
21,5,1266.3324935629498,5.535022297874093,-20.0,0.5581219642369455
21,6,1271.7509073009714,5.41820092103444,-19.0,0.5490607312974407
21,7,1276.4717392600141,4.720623987028375,-20.0,0.5577294209322181
21,8,1281.5081822660286,5.0362138079945,-18.0,0.5531982396164706
21,9,1288.7297695949674,7.221389967016876,-18.0,0.5583989003315141
22,0,1309.390595633071,6.0472679869271815,-17.0,0.5595322314549384
22,1,1315.0834696029779,5.692661121021956,-19.0,0.5577145730846825
22,2,1319.4427782499697,4.35910687292926,-19.0,0.5508108311410698
22,3,1323.1900379781146,3.7470766820479184,-21.0,0.5643408265873536
22,4,1328.8564107920974,5.66620188113302,-21.0,0.5618401166018817
22,5,1333.7372237790842,4.880605199141428,-19.0,0.5586230545415124
22,6,1338.8286009600852,5.091192952124402,-21.0,0.5660733424485048
22,7,1342.8459041789174,4.017107572872192,-21.0,0.5590985981157426
22,8,1347.2935753760394,4.447487768949941,-20.0,0.5624648004116286
22,9,1353.6842247280292,6.390460012014955,-18.0,0.5647731160683409
23,0,1372.0047270099167,4.6244178749620914,-21.0,0.560929234001425
23,1,1378.260288018966,6.255373070016503,-19.0,0.5635933737962432
23,2,1383.1446741910186,4.884173684986308,-19.0,0.5634563283983541
23,3,1387.723432942992,4.578568378929049,-21.0,0.5596195729541922
23,4,1392.175436404068,4.4518111711367965,-20.0,0.5651877785833949
23,5,1397.0625861699227,4.886950453976169,-19.0,0.5561276725493371
23,6,1402.4304065280594,5.3676312221214175,-21.0,0.5578711166362236
23,7,1407.0300955751445,4.599486596183851,-19.0,0.5631463666252156
23,8,1411.6053462300915,4.575062767136842,-21.0,0.5596568113604776
23,9,1416.1808899149764,4.575344581855461,-21.0,0.5590518285505562
24,0,1434.3620055310894,5.033509104978293,-20.0,0.5663739853107346
24,1,1438.7968531060033,4.43464419990778,-20.0,0.5630202577457686
24,2,1443.5402956639882,4.743248771876097,-20.0,0.5646243708495965
24,3,1448.2492186699528,4.70874224184081,-20.0,0.5669893307813331
24,4,1452.4185072090477,4.1690888330340385,-20.0,0.5631568977346797
24,5,1458.4213959749322,6.002716073999181,-17.0,0.5627831153935289
24,6,1463.8688814470079,5.4472745910752565,-19.0,0.5629981675955784
24,7,1469.1806129829492,5.311526940902695,-18.0,0.5604530846796052
24,8,1474.6017395949457,5.420925009995699,-19.0,0.5616052794955368
24,9,1479.7087580109946,5.106795020867139,-21.0,0.5645332303030623
25,0,1497.8647173470818,4.3423715070821345,-21.0,0.5646712917334402
25,1,1502.306157497922,4.44125942280516,-20.0,0.5676406238130174
25,2,1507.4656372959726,5.159300022991374,-19.0,0.5724745207846007
25,3,1512.4436059871223,4.9777777881827205,-20.0,0.5663274264971596
25,4,1517.9618405171204,5.518037924077362,-20.0,0.5729551434650362
25,5,1522.2654616681393,4.303420226089656,-21.0,0.5777337013845435
25,6,1527.3720328069758,5.106395636918023,-21.0,0.5710029592571914
25,7,1532.1129179270938,4.740687352139503,-20.0,0.5727139158003679
25,8,1537.0022391111124,4.889133590972051,-19.0,0.5604570097766681
25,9,1542.517942511011,5.515501658897847,-20.0,0.5729693907894672
26,0,1560.5099070570432,5.1100154591258615,-20.0,0.5764186121946421
26,1,1566.2301702280529,5.720070514129475,-19.0,0.579254210887741
26,2,1571.6612427451182,5.430873794015497,-19.0,0.5755856384339594
26,3,1576.6776862440165,5.016241502948105,-20.0,0.5814065105197105
26,4,1581.4055751371197,4.72769531304948,-20.0,0.5677970289733878
26,5,1586.1589996200055,4.753246319014579,-20.0,0.5688721326430672
26,6,1590.84228161606,4.683093002997339,-21.0,0.5798497667755158
26,7,1596.6773395380005,5.834882366005331,-20.0,0.5745411924618047
26,8,1601.2555664849933,4.5780154769308865,-21.0,0.5747449269434854
26,9,1606.1683752341196,4.912594215013087,-19.0,0.5714881557113021
27,0,1624.9855527139734,4.950824585976079,-19.0,0.5756357279947735
27,1,1629.8086561590899,4.822909932117909,-21.0,0.5758658650972797
27,2,1637.117434825981,7.308581109857187,-21.0,0.57257279963637
27,3,1642.7922049439512,5.674537534825504,-19.0,0.5822816879413756
27,4,1647.9263547409791,5.133941768901423,-19.0,0.5759908976931435
27,5,1653.1688493820839,5.242295362986624,-20.0,0.5755539478760201
27,6,1658.603972881101,5.434922279091552,-19.0,0.5794606800856335
27,7,1663.1870902730152,4.582918202038854,-21.0,0.5782773907183122
27,8,1669.6954919919372,6.508219881914556,-19.0,0.5776536969846225
27,9,1676.522038293071,6.826307706069201,-19.0,0.5790008804205554
28,0,1696.1430437380914,4.627557805040851,-21.0,0.5758778810575234
28,1,1702.387313780142,6.244082739111036,-19.0,0.5778727401737312
28,2,1707.1181424220558,4.730615271022543,-20.0,0.5763390707727643
28,3,1711.9760438050143,4.857718212064356,-21.0,0.5820964006148976
28,4,1718.406419459032,6.430168617051095,-20.0,0.5842004527730764
28,5,1724.565562684089,6.1589305240195245,-18.0,0.5802468057453053
28,6,1730.4104188850615,5.844645026139915,-20.0,0.5820219149889773
28,7,1735.3431001780555,4.932463855948299,-19.0,0.5795720090575952
28,8,1740.1508162941318,4.807522637071088,-21.0,0.5758954587764163
28,9,1744.97993194405,4.828924942063168,-21.0,0.5763286534263015
29,0,1763.6261045320425,5.745959646999836,-19.0,0.5808210757409452
29,1,1769.4113537350204,5.785042261937633,-20.0,0.5843182700148095
29,2,1773.862692119088,4.4511312560644,-20.0,0.5825214333883568
29,3,1779.4155994970351,5.552730713970959,-20.0,0.5841995955394115
29,4,1783.575231943978,4.159427399048582,-20.0,0.5813598460686074
29,5,1788.5710277669132,4.99560597888194,-20.0,0.5825547577576908
29,6,1793.16841397807,4.597194039961323,-19.0,0.579541288275189
29,7,1798.0764900550712,4.907906083157286,-19.0,0.5809109030248121
29,8,1802.2378849140368,4.161207451019436,-20.0,0.5771119408522102
29,9,1806.5366308800876,4.298570641083643,-21.0,0.5812811756158914
30,0,1825.304712689016,5.322483053896576,-18.0,0.5813277744147229
30,1,1830.628265056992,5.323358308989555,-18.0,0.5881526678904174
30,2,1837.352799687069,6.724342382978648,-18.0,0.5909522967335707
30,3,1842.472028204007,5.11900245398283,-21.0,0.5892157526215337
30,4,1847.8939739789348,5.4217505268752575,-19.0,0.5836046246740857
30,5,1854.6563224301208,6.7621374311856925,-21.0,0.5831769627525818
30,6,1860.2651444270741,5.60859885904938,-18.0,0.585413090933792
30,7,1867.1406100040767,6.875250992132351,-17.0,0.5894820392926123
30,8,1872.8661861110013,5.725327010964975,-19.0,0.5897976707564786
30,9,1879.512314090971,6.64590402203612,-17.0,0.5905491187678864
31,0,1900.9410340420436,6.493891698075458,-16.0,0.5931878464803523
31,1,1906.3364495849237,5.395201016915962,-21.0,0.5893769936396204
31,2,1912.6389714439865,6.3023203909397125,-17.0,0.5903699779872952
31,3,1917.7589373290539,5.119750176090747,-21.0,0.5775193239707086
31,4,1923.3161549340002,5.557009350974113,-20.0,0.5866209978038247
31,5,1927.8922308860347,4.5758708629291505,-21.0,0.5885398398259022
31,6,1931.9027044000104,4.010289528872818,-21.0,0.5797983812314682
31,7,1938.1040011281148,6.201121371006593,-21.0,0.5921026097194397
31,8,1944.7614219309762,6.6572049299720675,-20.0,0.5908165261322824
31,9,1949.4143490479328,4.652704115957022,-21.0,0.5746266633914654
32,0,1968.2967264100444,5.150665954919532,-21.0,0.5874381010633825
32,1,1974.9353682040237,6.638419013936073,-18.0,0.592952429296337
32,2,1980.7311717260163,5.795580145902932,-17.0,0.5903770238155218
32,3,1986.0263033669908,5.294924222864211,-20.0,0.5883660908787639
32,4,1991.5971032730304,5.570601054932922,-20.0,0.5918150877649119
32,5,1998.284084198065,6.686766956932843,-17.0,0.5954657722382434
32,6,2005.1799944241066,6.895677579101175,-17.0,0.595068754719891
32,7,2010.8020543321036,5.621797627070919,-18.0,0.5929434560262017
32,8,2015.398762458004,4.596492236014456,-21.0,0.5858860821384321
32,9,2020.7266951620113,5.3277177000418305,-20.0,0.6017291867520369
33,0,2041.3536774090026,6.4461733100470155,-18.0,0.5983461454206678
33,1,2047.2531109871343,5.899214874021709,-18.0,0.5930632718577801
33,2,2052.5145050759893,5.261185938958079,-20.0,0.5862524758378003
33,3,2057.6740984190255,5.159389707027003,-19.0,0.5876437639616826
33,4,2063.6781941850204,6.003896670881659,-19.0,0.5942643162618616
33,5,2069.2051395131275,5.526732085039839,-20.0,0.5915016235258335
33,6,2074.4841659720987,5.2788149861153215,-20.0,0.5923582243868963
33,7,2079.9383679730818,5.453996173106134,-19.0,0.589993368146871
33,8,2084.8833818840794,4.944802408106625,-19.0,0.589356812299662
33,9,2089.7349246530794,4.851344607071951,-21.0,0.5982916343674993
34,0,2107.192252123961,4.632984584895894,-19.0,0.586413470957487
34,1,2113.012831604108,5.820396434050053,-20.0,0.5893921506753466
34,2,2117.19340576604,4.180364107014611,-20.0,0.5878028391878896
34,3,2121.9226530301385,4.729073209222406,-20.0,0.5972845282247149
34,4,2127.303788214922,5.380949893966317,-20.0,0.5935409938786873
34,5,2132.30458053411,5.000591723015532,-20.0,0.5943482724961964
34,6,2137.6069281669334,5.302152334013954,-18.0,0.5898163815669013
34,7,2143.57391914702,5.966791063081473,-21.0,0.5872946914252668
34,8,2149.731723546982,6.157586880028248,-18.0,0.6015098631063581
34,9,2154.2969901990145,4.565029366873205,-21.0,0.5947002029098363
35,0,2173.038243738003,4.555069522000849,-21.0,0.5943355074827652
35,1,2180.5358418580145,7.4974137370008975,-18.0,0.5991007019055512
35,2,2186.37580403802,5.839722184929997,-20.0,0.5970261203198812
35,3,2192.8107266591396,6.4347198030445725,-18.0,0.6043384837342973
35,4,2198.241830463987,5.430880857864395,-21.0,0.5998413065240267
35,5,2203.3942082750145,5.152174338931218,-21.0,0.590701074246606
35,6,2210.850165775977,7.455758597934619,-15.0,0.6078794787529226
35,7,2217.7312293569557,6.880815516924486,-17.0,0.6058717209381663
35,8,2225.657819874119,7.926339918980375,-17.0,0.5991386491581221
35,9,2232.121608422138,6.4635163091588765,-20.0,0.5921364817125473
36,0,2253.6212037301157,7.094657565001398,-14.0,0.604098311645664
36,1,2259.601598205045,5.980164974927902,-19.0,0.6014835210209319
36,2,2265.3771872629877,5.775380017934367,-19.0,0.59741377505597
36,3,2271.8594401769806,6.482048070989549,-18.0,0.6062084510335928
36,4,2278.5795380971394,6.719882999081165,-18.0,0.6066293393001985
36,5,2285.055483812932,6.475709852995351,-18.0,0.6061353577092403
36,6,2290.4045611091424,5.348863570019603,-20.0,0.6073987610264732
36,7,2296.6745509270113,6.2697892498690635,-16.0,0.6042166523431848
36,8,2302.090898992028,5.416114008054137,-21.0,0.6018658823949858
36,9,2308.4636509199627,6.372548860032111,-20.0,0.6007171413064386
37,0,2328.5682352080476,6.68101710290648,-20.0,0.6020996533620279
37,1,2333.1517061900813,4.583245747024193,-21.0,0.5982859317220696
37,2,2339.260220233118,6.108330036979169,-20.0,0.6038202152341676
37,3,2344.2654895340092,5.005058136070147,-20.0,0.5986076107184872
37,4,2350.5301533581223,6.264458190184087,-19.0,0.608176704127539
37,5,2356.8653152261395,6.334950282005593,-17.0,0.6070691226470541
37,6,2362.420576027129,5.5550465860869735,-20.0,0.6087067479377104
37,7,2367.4586350601166,5.037851188099012,-20.0,0.5934273890434745
37,8,2372.873745433986,5.41491561406292,-21.0,0.6045431988455022
37,9,2379.32530278014,6.451359828002751,-16.0,0.6017163015176753
38,0,2399.0282347209286,5.45757028600201,-19.0,0.611775727718321
38,1,2405.914517037105,6.886079265968874,-17.0,0.6202219207104576
38,2,2411.7891604809556,5.874412665842101,-18.0,0.6193090076236805
38,3,2419.3009521130007,7.511569068999961,-13.0,0.6218045072288865
38,4,2424.7365749690216,5.4353926670737565,-19.0,0.6055554809292301
38,5,2429.996362464037,5.259594776900485,-20.0,0.611294648308704
38,6,2435.423543517012,5.426982589066029,-19.0,0.6115302907736402
38,7,2441.26616834593,5.842414193786681,-18.0,0.6134041157013788
38,8,2447.5569331110455,6.290538748027757,-17.0,0.6140913007633506
38,9,2454.094671102939,6.537509575020522,-19.0,0.6172198534199012
39,0,2472.363858269993,4.823993864003569,-20.0,0.6161019638608306
39,1,2477.0872564180754,4.723211765987799,-20.0,0.608979246204116
39,2,2482.38525564014,5.297798899002373,-18.0,0.6123463168923549
39,3,2488.477578371996,6.092123383888975,-20.0,0.6171438634654214
39,4,2493.551079160068,5.073288960149512,-18.0,0.6105410858566825
39,5,2499.472177271964,5.920898086857051,-21.0,0.6076885612310545
39,6,2505.2944539510645,5.8220552881248295,-20.0,0.604368239322584
39,7,2511.10344381514,5.808769575087354,-20.0,0.6099111429270254
39,8,2515.6507442579605,4.547084565041587,-21.0,0.6116517742704303
39,9,2522.3967311021406,6.745799621101469,-21.0,0.6127681276154916
40,0,2541.534030555049,5.911420817952603,-18.0,0.6122497534932928
40,1,2547.1142435839865,5.579978928901255,-20.0,0.6071382963833539
40,2,2553.68443769007,6.569996090140194,-18.0,0.615068286591081
40,3,2559.887697075028,6.203049672069028,-19.0,0.6191037576822872
